cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Immune_reactive,ENSMUSG00000022969,Il10rb,0.06363636363636363,0.04319797671946793,0.3596393071803432
Immune_reactive,ENSMUSG00000091119,Ccdc152,0.11818181818181818,0.12331014870827325,0.35944431640187324
Immune_reactive,ENSMUSG00000045404,Kcnk13,0.12727272727272726,0.13793139762749657,0.3587526722669083
Immune_reactive,ENSMUSG00000017631,Abr,0.33636363636363636,0.5035860319621787,0.35660486057011254
Immune_reactive,ENSMUSG00000040710,St8sia4,0.12727272727272726,0.18166480643765773,0.35535008947839397
Immune_reactive,ENSMUSG00000062210,Tnfaip8,0.11818181818181818,0.1601207187069404,0.35373211476546995
Immune_reactive,ENSMUSG00000036863,Syde2,0.05454545454545454,0.07657244103456355,0.3529974136944718
Immune_reactive,ENSMUSG00000008136,Fhl2,0.08181818181818182,0.19913729834057595,0.3515765832913781
Immune_reactive,ENSMUSG00000038910,Plcl2,0.13636363636363635,0.13769217877697357,0.3515462248639034
Immune_reactive,ENSMUSG00000022529,Zfp263,0.14545454545454545,0.4871305777440113,0.35084426532887725
Immune_reactive,ENSMUSG00000024824,Rad9a,0.06363636363636363,0.11218299715251004,0.34788346535020964
Immune_reactive,ENSMUSG00000036353,P2ry12,0.08181818181818182,0.10063078227301629,0.346758532453615
Immune_reactive,ENSMUSG00000033233,Trim45,0.05454545454545454,0.04214678684212746,0.346458284221125
Immune_reactive,ENSMUSG00000032744,Heyl,0.18181818181818182,0.4951164954397755,0.3445770614360868
Immune_reactive,ENSMUSG00000033192,Lpcat2,0.20909090909090908,0.30739873525769534,0.3433056335803516
Immune_reactive,ENSMUSG00000020828,Pld2,0.05454545454545454,0.07756618234500713,0.342822040039247
Immune_reactive,ENSMUSG00000029814,Igf2bp3,0.10909090909090909,0.10529364773515482,0.33963561495673766
Immune_reactive,ENSMUSG00000039005,Tlr4,0.05454545454545454,0.03185230702858432,0.3392850495519214
Immune_reactive,ENSMUSG00000033740,St18,0.19090909090909092,0.2972114981368024,0.33572943848046244
Immune_reactive,ENSMUSG00000036246,Gmip,0.08181818181818182,0.0950845499606655,0.33570300209070136
Immune_reactive,ENSMUSG00000042594,Sh2b3,0.07272727272727272,0.14438188336898647,0.3345059475568144
Immune_reactive,ENSMUSG00000059456,Ptk2b,0.17272727272727273,0.2434732527115363,0.3335535552345057
Immune_reactive,ENSMUSG00000094962,Gm21954,0.08181818181818182,0.23332729370987448,0.3323593336676376
Immune_reactive,ENSMUSG00000025314,Ptprj,0.4909090909090909,0.920680060309265,0.3316258013720642
Immune_reactive,ENSMUSG00000030748,Il4ra,0.10909090909090909,0.11525504995682567,0.33103278404271097
Immune_reactive,ENSMUSG00000032440,Tgfbr2,0.35454545454545455,0.651383821876814,0.3305447704856015
Immune_reactive,ENSMUSG00000029557,Mrm2,0.05454545454545454,0.06496418137607601,0.330137971153189
Immune_reactive,ENSMUSG00000026110,Mgat4a,0.13636363636363635,0.16492719742326736,0.3278411820733623
Immune_reactive,ENSMUSG00000024907,Gal,0.12727272727272726,0.9946026016209177,0.3264237233693028
Immune_reactive,ENSMUSG00000034445,Cyb561a3,0.07272727272727272,0.08224502545581379,0.3235887876670773
Immune_reactive,ENSMUSG00000049038,Mterf2,0.05454545454545454,0.12894058573802106,0.3212547532710286
Immune_reactive,ENSMUSG00000021947,Cryl1,0.08181818181818182,0.07888388744979873,0.31978051386541073
Immune_reactive,ENSMUSG00000030208,Emp1,0.07272727272727272,0.078421585072403,0.3197292754089597
Immune_reactive,ENSMUSG00000038515,Grtp1,0.09090909090909091,0.24819858879008824,0.31948233696275963
Immune_reactive,ENSMUSG00000038608,Dock10,0.2545454545454545,0.35972686380959346,0.3175320558167094
