cell_group,gene_id,gene_short_name,fraction_expressing,mean_expression,specificity
Astrocyte-derived_neuron,ENSMUSG00000015829,Tnr,0.3232189973614776,0.7646869629866471,0.3070825519408673
Astrocyte-derived_neuron,ENSMUSG00000049281,Scn3b,0.059366754617414245,0.08562270337910764,0.3070329557492669
Astrocyte-derived_neuron,ENSMUSG00000045672,Col27a1,0.11741424802110818,0.11589776960665449,0.30697365039279845
Astrocyte-derived_neuron,ENSMUSG00000051586,Mical3,0.25725593667546176,0.3431012332152741,0.3064244958255258
Astrocyte-derived_neuron,ENSMUSG00000020723,Cacng4,0.1424802110817942,0.21524183206013195,0.30574030393759277
Astrocyte-derived_neuron,ENSMUSG00000037697,Ddhd1,0.44591029023746703,0.70722410585272,0.3056733614515872
Astrocyte-derived_neuron,ENSMUSG00000040035,Disp2,0.05672823218997362,0.06322274302935675,0.305661325996577
Astrocyte-derived_neuron,ENSMUSG00000060402,Chst8,0.0870712401055409,0.124028184199621,0.30483868725578644
Astrocyte-derived_neuron,ENSMUSG00000024659,Anxa1,0.5105540897097626,1.317104168096098,0.30406418263822577
Astrocyte-derived_neuron,ENSMUSG00000032849,Abcc4,0.1424802110817942,0.17104746457162215,0.3040516812991273
Astrocyte-derived_neuron,ENSMUSG00000008226,Scrn3,0.09234828496042216,0.10134081053666563,0.30389868896832395
Astrocyte-derived_neuron,ENSMUSG00000042078,Svop,0.24142480211081793,0.323002110553029,0.3036744501293952
Astrocyte-derived_neuron,ENSMUSG00000001870,Ltbp1,0.13060686015831136,0.24157304953323824,0.3035832495479174
Astrocyte-derived_neuron,ENSMUSG00000001542,Ell2,0.4340369393139842,0.8855479519039617,0.30343873200834615
Astrocyte-derived_neuron,ENSMUSG00000041729,Coro2b,0.4656992084432718,0.9189434947627112,0.3021527703640253
Astrocyte-derived_neuron,ENSMUSG00000039384,Dusp10,0.05013192612137203,0.04939166664769717,0.3018751142973749
Astrocyte-derived_neuron,ENSMUSG00000059327,Eda,0.13984168865435356,0.1934710150076767,0.30145795419279664
Astrocyte-derived_neuron,ENSMUSG00000041649,Klf8,0.0870712401055409,0.09408560493231229,0.30120948317412755
Astrocyte-derived_neuron,ENSMUSG00000005447,Pafah1b3,0.0633245382585752,0.07121442924292605,0.3011883230610053
Astrocyte-derived_neuron,ENSMUSG00000026347,Tmem163,0.05013192612137203,0.06498362227309384,0.3006296361455977
Astrocyte-derived_neuron,ENSMUSG00000021913,Ogdhl,0.06464379947229551,0.08300336281749346,0.3003989027727333
Astrocyte-derived_neuron,ENSMUSG00000034799,Unc13a,0.07519788918205805,0.10546936186867753,0.3001490220899308
